Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Addon Products (product.metafields.custom.addon_products),Model Information (product.metafields.custom.model_information), Size & Fit (product.metafields.custom.size_fit),Washing instructions (product.metafields.custom.washing_instructions),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Best uses (product.metafields.shopify.best-uses),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Eyewear frame design (product.metafields.shopify.eyewear-frame-design),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Flat shoe style (product.metafields.shopify.flat-shoe-style),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Lens polarization (product.metafields.shopify.lens-polarization),Neckline (product.metafields.shopify.neckline),Occasion style (product.metafields.shopify.occasion-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Skirt style (product.metafields.shopify.skirt-style),Sleeve length type (product.metafields.shopify.sleeve-length-type),Sneaker style (product.metafields.shopify.sneaker-style),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
d03-body-black,Women's Black Body PERMIA,"<p class=""p1"">Body<span class=""Apple-converted-space"">  </span>`PERMIA`</p>
<p class=""p1"">black</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Clothing Tops > Bodysuits,Top,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,90.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_bb3ffa55-7a44-49cb-9ca0-e17e19306335.jpg?v=1763335794,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,stretchable,black,,,,synthetic; lycra; nylon,,,,,,,turtle,,,,,,,,long,,female,,long,,,,,,,kg,,,active
d03-body-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_92a209a0-a65c-408d-9c0b-d52dee7e3457.jpg?v=1763335794,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-body-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_3d686c92-4307-4286-bd4e-4fb7d66a3497.jpg?v=1763335794,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-body-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_1a159c85-200f-4740-9c44-b512a2549b32.jpg?v=1763335794,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-body-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_a44e2be4-2095-45d0-8b8a-991fbe6fbeb3.jpg?v=1763335794,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-blazer-gray,Women's Grey Blazer WOLY,"<p class=""p1"">Blazer<span class=""Apple-converted-space"">  </span>`WOLY`</p>
<p class=""p1"">grey</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Wrap Coats,Top,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,160.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_81f38407-5c41-432e-8288-644765e19bcd.jpg?v=1763335753,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,,gray,,,,,,,,,,,v-neck,,pockets,,,,,,long,,female,,,,,,,,,kg,,,active
d03-blazer-gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_b40e6a0b-97cb-4894-ae51-2ea71d11c401.jpg?v=1763335752,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-blazer-gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_5aa49c9b-35a9-435d-8b13-fc335da53d00.jpg?v=1763335753,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-blazer-gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_c0eda0b6-eb37-4884-8432-1ddbda4186dd.jpg?v=1763335753,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-blazer-gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_0daede18-6e40-4022-88b0-9b15cd5c392a.jpg?v=1763335753,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-blazer-brown,Women's Brown Blazer WOLY,"<p class=""p1"">Blazer<span class=""Apple-converted-space"">  </span>`WOLY`</p>
<p class=""p1"">brown</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Overcoats,Top,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,160.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_3d421a87-bda9-4f7c-a319-433719bac5c4.jpg?v=1763335701,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,,brown,,,,,,,,,,,v-neck,,pockets,,,,,,long,,female,,,,,,,,,kg,,,active
d03-blazer-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_425a05c5-70d2-475c-ba97-8a006925b91d.jpg?v=1763335701,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-blazer-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_02fcb776-4d56-43d4-a597-ec2c9cd7f388.jpg?v=1763335701,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-blazer-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_4f336b9c-5ca5-4918-8266-f88839f30ab1.jpg?v=1763335703,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-blazer-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_61fdc432-586b-4879-9bb5-29c26a5bf794.jpg?v=1763335701,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-black-long,Women's Black Shirt TRANS,"<p class=""p1"">Shirt<span class=""Apple-converted-space"">  </span>`TRANS`</p>
<p class=""p1"">black</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Clothing Tops > Shirts,Top,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,100.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_9c046450-43e5-4bd5-a097-9767068edda3.jpg?v=1763335658,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,stretchable,floral; black,,,,polyester; synthetic; nylon,,,,,,,turtle,,,,,,,,,,female,,crop-top,,,,,,,kg,,,active
d03-black-long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_f58bf2f2-3872-4737-a7aa-82b794539dad.jpg?v=1763335658,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-black-long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_0bbe4ae5-7d6d-4a58-8316-f178890a76e3.jpg?v=1763335659,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-black-long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_babec7a3-99a8-487b-9d58-eaf634b102c4.jpg?v=1763335659,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-black-long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_58f948a6-3154-498f-8542-60b09b5c124a.jpg?v=1763335659,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-black-blusa,Women's Black Blouse SPIT,"<p class=""p1"">Blouse<span class=""Apple-converted-space"">  </span>`SPIT`</p>
<p class=""p1"">black</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Clothing Tops > Blouses,Top,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,100.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_554760c0-32da-4236-8438-7b2ab8d0b47c.jpg?v=1763335619,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,,black; floral,,,,nylon; polyester; synthetic,,,,,,,v-neck,,,,,,,,long,,female,,medium,,,,,,,kg,,,active
d03-black-blusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_15b803a1-f74d-4555-97f4-249f3dd5a54f.jpg?v=1763335619,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-black-blusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_0f8c09c3-d4cf-43bb-a555-a08cf8608061.jpg?v=1763335619,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-black-blusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_31c8f8f2-7050-4bc6-889b-1b8ab7fe5d36.jpg?v=1763335619,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-black-blusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_5e5f8604-e1d2-4d28-aed2-4cf77b2ca0f1.jpg?v=1763335619,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-amerikana-khaki,Women's Khaki Blazer TROP,"<p class=""p1"">Blazer<span class=""Apple-converted-space"">  </span>`TROP`</p>
<p class=""p1"">khaki</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Wrap Coats,Top,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_da26ab12-13b8-439d-9046-bc2f0c1ab449.jpg?v=1763335574,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,,green,,,,,,,,,,,v-neck,,pockets,,,,,,long,,female,,,,,,,,,kg,,,active
d03-amerikana-khaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08459.jpg?v=1763335574,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-amerikana-khaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08474_be9810b9-a0df-47c6-9d3a-b6a38218866f.jpg?v=1763335574,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-amerikana-khaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08475_c3b1d416-c10d-403f-89d4-092b6840d279.jpg?v=1763335574,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-amerikana-khaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08483_cee2fb53-615d-47ba-b5c7-b0a92eedfdf9.jpg?v=1763335574,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-vlnbl-black,Women's Black Dress VLNBL,"<p class=""p1"">Dress<span class=""Apple-converted-space"">  </span>`VLNBL`</p>
<p class=""p1"">Black</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Dresses,Dresses,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,290.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_9541822e-b532-494b-a71c-50aba762da56.jpg?v=1763335499,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,,black,party; formal,gown; flared,,synthetic; polyester; nylon,,,,,,,v-neck,,,,,,maxi,,spaghetti-strap,,female,,,,,,,,,kg,,,active
dress-vlnbl-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_7dd2e451-5690-4296-a223-50c1dabc1f76.jpg?v=1763335499,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-vlnbl-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_8620b669-4f74-4919-a50f-3bc3268ea6bc.jpg?v=1763335500,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-vlnbl-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_b08b6ac3-307e-40a6-821e-e2296f1f2175.jpg?v=1763335500,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-setsumit-brown,Women's Brown Dress SUMT,"<p class=""p1"">Dress<span class=""Apple-converted-space"">  </span>`SUMT`</p>
<p class=""p1"">brown</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Dresses,Dresses,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_feababa4-36f9-480f-8083-20e2945fbe95.jpg?v=1763335450,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,stretchable,brown,party; formal,slip; sheath,,mesh; velvet,,,,,,,round,,,,,,short,,long,,female,,,,,,,,,kg,,,active
dress-setsumit-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_55e9603b-5ebb-422a-8211-31cccb76b6bb.jpg?v=1763335449,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-setsumit-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_8e757486-a8d7-4865-8f04-55b25b559a94.jpg?v=1763335450,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-setsumit-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_e2f78c1e-3a7b-423d-a5d7-475e40ae7138.jpg?v=1763335450,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-rosita-white,Women's White Dress ROSITA,"<p class=""p1"">Dress<span class=""Apple-converted-space"">  </span>`ROSITA`</p>
<p class=""p1"">white</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Dresses,Dresses,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,150.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_44ac344e-2b52-40cc-aea8-f7e90b856bd2.jpg?v=1763335406,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,,white,party; formal,sheath,,,,,,,,,round,,,,,,maxi,,long,,female,,,,,,,,,kg,,,active
dress-rosita-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_65753465-41d1-4fcc-be47-5e9974b7193f.jpg?v=1763335404,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-rosita-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_df98d274-d1f6-4b9d-a701-6b03d54dfdf7.jpg?v=1763335408,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-rosita-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_481c4d81-ed9c-4e4c-af48-57fd62ea22f9.jpg?v=1763335407,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-rosita-pink,Women's Pink Dress ROSITA,"<p class=""p1"">Dress<span class=""Apple-converted-space"">  </span>`ROSITA`</p>
<p class=""p1"">rose</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Dresses,Dresses,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,150.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_8947609a-5872-4bb7-b3b1-3722ee7f039d.jpg?v=1763335359,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,,pink,party; formal,gown,,polyester; nylon; satin,,,,,,,v-neck,,,,,,maxi,,spaghetti-strap; sleeveless,,female,,,,,,,,,kg,,,active
dress-rosita-pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_ffc042ee-09fa-44f5-b294-4c63ecf1f252.jpg?v=1763335359,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-rosita-pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08171_e07eab1e-77f1-4e25-9313-34f40356109f.jpg?v=1763335359,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-rosita-pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC08176_18cb3fd7-a793-4d6a-b91f-cf4bbd9ea025.jpg?v=1763335362,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-pura-white,Women's White Dress PURA,"<p class=""p1"">Dress<span class=""Apple-converted-space"">  </span>`PURA`</p>
<p class=""p1"">white</p>
<p class=""p1"">made in italy</p>
<p class=""p1"">100 % Cotton</p>",DIRETTORE,Apparel & Accessories > Clothing > Dresses,Dresses,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,110.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_9ff253e5-9034-4173-9f8b-3e422711d70f.jpg?v=1763335303,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,,white,everyday; casual,a-line,,cotton,,,,,,,round,,,,,,mini,,sleeveless,,female,,,,,,,,,kg,,,active
dress-pura-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_6f16fb15-a8d8-4e9e-8d50-b82f66128fb6.jpg?v=1763335303,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-pura-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_956a249c-967c-4649-b314-2e57557496ba.jpg?v=1763335303,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-pura-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_20541f67-d43a-4ae6-ba59-5e985841f122.jpg?v=1763335303,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-pura-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_93875c64-085d-44cc-bc33-d457bc8409a6.jpg?v=1763335304,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-mary-black,Women's Black Dress MARY,"<p class=""p1"">Dress<span class=""Apple-converted-space"">  </span>`MARY`</p>
<p class=""p1"">black</p>
<p class=""p1"">made in italy</p>
<p class=""p1"">100 % Viscose</p>",DIRETTORE,Apparel & Accessories > Clothing > Dresses,Dresses,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,120.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_d8a14d7d-19d3-4d1b-ae67-c7bbe6262b83.jpg?v=1763335263,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,,black,party; formal,gown,,viscose,,,,,,,round,,,,,,maxi,,sleeveless,,female,,,,,,,,,kg,,,active
dress-mary-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_1e25cc5b-6c83-4bee-82cf-07104457248f.jpg?v=1763335261,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-mary-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_b91d3916-4da2-4bdd-bdc9-b532e58fe681.jpg?v=1763335261,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-mary-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_cdcd8217-4608-4431-a963-6cf6a816a8e0.jpg?v=1763335261,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-fortin-black,Women's Black Dress FORTIN,"<p class=""p1"">Dress<span class=""Apple-converted-space"">  </span>`FORTIN`</p>
<p class=""p1"">Black</p>
<p class=""p1"">made in italy</p>
<p class=""p1"">Polyester, Rayon</p>",DIRETTORE,Apparel & Accessories > Clothing > Dresses,Dresses,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,190.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_00fe4855-1f38-4813-b819-5a93d12cc064.jpg?v=1763335210,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C

Do not bleach

Do not drum dry

Iron at maximum temperature 100 °C

Delicate dry",,,,adults,,,,black,party; formal,flared; a-line,,rayon; polyester,,,,,,,v-neck,,,,,,short,,sleeveless,,female,,,,,,,,,kg,,,active
dress-fortin-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_4db5fc40-3d05-46c8-ab33-f112383c3faf.jpg?v=1763335210,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-fortin-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_638d67af-76d0-461b-baf9-5a378a4d75c0.jpg?v=1763335211,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress-fortin-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_62d8715a-6848-495e-b45c-59a5ab141bd7.jpg?v=1763335211,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
